impression_id,watch_id,user_id,ad_id,video_id,timestamp,ad_position,ad_type,category_match,device
952,1860,1344,33,iWauk1y72Cw,2024-07-04 17:07:00.000000,pre-roll,pre-roll,True,smart_tv
953,1860,1344,48,iWauk1y72Cw,2024-07-04 17:08:03.062421,mid-roll,pre-roll,True,smart_tv
954,1860,1344,68,iWauk1y72Cw,2024-07-04 17:07:40.946837,mid-roll,bumper,True,smart_tv
955,1861,524,28,iWauk1y72Cw,2024-03-25 08:49:00.000000,pre-roll,skippable,False,tablet
956,1862,1184,459,iWauk1y72Cw,2024-02-01 16:05:00.000000,pre-roll,mid-roll,True,smart_tv
957,1868,1024,48,JFa_uhVkpio,2024-08-28 09:11:00.000000,pre-roll,pre-roll,True,tablet
958,1868,1024,483,JFa_uhVkpio,2024-08-28 09:11:57.554676,mid-roll,bumper,False,tablet
959,1870,1875,337,JFa_uhVkpio,2024-08-08 11:52:00.000000,pre-roll,pre-roll,True,mobile
960,1870,1875,126,JFa_uhVkpio,2024-08-08 11:53:22.035286,mid-roll,bumper,False,mobile
961,1870,1875,33,JFa_uhVkpio,2024-08-08 11:53:35.474248,mid-roll,pre-roll,True,mobile
962,1872,1799,266,JFa_uhVkpio,2024-11-01 21:13:00.000000,pre-roll,skippable,True,desktop
963,1876,1483,326,JFa_uhVkpio,2024-07-23 22:06:00.000000,pre-roll,pre-roll,True,desktop
964,1877,1920,38,JFa_uhVkpio,2024-04-29 00:33:00.000000,pre-roll,skippable,False,smart_tv
965,1877,1920,33,JFa_uhVkpio,2024-04-29 00:34:34.133030,mid-roll,pre-roll,True,smart_tv
966,1878,372,472,JFa_uhVkpio,2024-08-06 21:15:00.000000,pre-roll,banner,True,desktop
967,1881,1568,41,hxjPjbGMNjE,2024-09-16 18:17:00.000000,pre-roll,skippable,True,tablet
968,1884,23,459,hxjPjbGMNjE,2024-07-25 22:23:00.000000,pre-roll,mid-roll,True,desktop
969,1885,1011,60,hxjPjbGMNjE,2024-01-19 20:33:00.000000,pre-roll,bumper,True,mobile
970,1887,1915,42,hxjPjbGMNjE,2024-04-19 16:06:00.000000,pre-roll,pre-roll,True,mobile
971,1888,1771,314,hxjPjbGMNjE,2024-12-17 10:34:00.000000,pre-roll,bumper,True,desktop
972,1888,1771,412,hxjPjbGMNjE,2024-12-17 10:35:33.789859,mid-roll,banner,True,desktop
973,1889,813,210,hxjPjbGMNjE,2024-02-17 20:27:00.000000,pre-roll,non-skippable,False,mobile
974,1889,813,374,hxjPjbGMNjE,2024-02-17 20:28:28.479625,mid-roll,bumper,True,mobile
975,1891,181,500,hxjPjbGMNjE,2024-08-31 22:54:00.000000,pre-roll,non-skippable,True,mobile
976,1892,1345,7,hxjPjbGMNjE,2024-02-29 16:26:00.000000,pre-roll,bumper,True,desktop
977,1894,245,237,hxjPjbGMNjE,2024-02-19 19:50:00.000000,pre-roll,skippable,True,mobile
978,1898,663,41,JXT9N8ahn9U,2024-05-31 21:54:00.000000,pre-roll,skippable,True,mobile
979,1900,1185,67,JXT9N8ahn9U,2024-12-24 21:41:00.000000,pre-roll,pre-roll,True,mobile
980,1903,981,303,JXT9N8ahn9U,2024-02-02 21:47:00.000000,pre-roll,pre-roll,True,mobile
981,1904,1487,422,DaxJ2X_wtnA,2024-03-04 19:25:00.000000,pre-roll,pre-roll,True,mobile
982,1906,1628,39,DaxJ2X_wtnA,2024-07-17 06:18:00.000000,pre-roll,non-skippable,True,desktop
983,1906,1628,279,DaxJ2X_wtnA,2024-07-17 06:18:43.560566,mid-roll,banner,True,desktop
984,1906,1628,402,DaxJ2X_wtnA,2024-07-17 06:19:02.040069,mid-roll,non-skippable,False,desktop
985,1908,118,375,DaxJ2X_wtnA,2024-08-22 12:25:00.000000,pre-roll,bumper,True,mobile
986,1909,466,170,DaxJ2X_wtnA,2024-11-21 10:17:00.000000,pre-roll,bumper,True,mobile
987,1909,466,67,DaxJ2X_wtnA,2024-11-21 10:17:33.616165,mid-roll,pre-roll,True,mobile
988,1909,466,48,DaxJ2X_wtnA,2024-11-21 10:18:07.189331,mid-roll,pre-roll,True,mobile
989,1911,1082,374,L9_xKVwVkso,2024-03-03 13:52:00.000000,pre-roll,bumper,True,desktop
990,1913,1983,149,L9_xKVwVkso,2024-07-13 21:53:00.000000,pre-roll,skippable,True,desktop
991,1917,344,375,L9_xKVwVkso,2024-05-23 10:29:00.000000,pre-roll,bumper,True,mobile
992,1917,344,303,L9_xKVwVkso,2024-05-23 10:31:04.729006,mid-roll,pre-roll,True,mobile
993,1917,344,337,L9_xKVwVkso,2024-05-23 10:29:43.206847,mid-roll,pre-roll,True,mobile
994,1918,419,290,lFc9UFUBBZY,2024-10-30 21:20:00.000000,pre-roll,banner,True,mobile
995,1920,637,48,lFc9UFUBBZY,2024-06-15 06:24:00.000000,pre-roll,pre-roll,True,mobile
996,1920,637,170,lFc9UFUBBZY,2024-06-15 06:26:24.019238,mid-roll,bumper,True,mobile
997,1920,637,414,lFc9UFUBBZY,2024-06-15 06:25:44.947499,mid-roll,skippable,True,mobile
998,1926,1630,290,c1uep1hh16g,2024-09-01 14:31:00.000000,pre-roll,banner,True,desktop
999,1926,1630,499,c1uep1hh16g,2024-09-01 14:31:36.656856,mid-roll,banner,True,desktop
1000,1926,1630,27,c1uep1hh16g,2024-09-01 14:32:06.141240,mid-roll,bumper,True,desktop
1001,1929,780,42,c1uep1hh16g,2024-02-06 18:17:00.000000,pre-roll,pre-roll,True,mobile
1002,1930,1644,27,c1uep1hh16g,2024-10-01 11:27:00.000000,pre-roll,bumper,True,tablet
1003,1930,1644,314,c1uep1hh16g,2024-10-01 11:27:30.072112,mid-roll,bumper,True,tablet
1004,1930,1644,422,c1uep1hh16g,2024-10-01 11:27:56.217284,mid-roll,pre-roll,True,tablet
1005,1933,458,67,InRCXcRADh0,2024-04-20 04:07:00.000000,pre-roll,pre-roll,True,tablet
1006,1938,833,27,InRCXcRADh0,2024-10-28 11:04:00.000000,pre-roll,bumper,True,desktop
1007,1940,210,67,InRCXcRADh0,2024-01-11 08:08:00.000000,pre-roll,pre-roll,True,desktop
1008,1940,210,500,InRCXcRADh0,2024-01-11 08:10:02.137253,mid-roll,non-skippable,True,desktop
1009,1941,1370,182,7igpt0dW1Uw,2024-07-24 15:19:00.000000,pre-roll,banner,True,desktop
1010,1941,1370,27,7igpt0dW1Uw,2024-07-24 15:19:49.051815,mid-roll,bumper,True,desktop
1011,1941,1370,176,7igpt0dW1Uw,2024-07-24 15:20:58.439512,mid-roll,non-skippable,False,desktop
1012,1946,657,214,7igpt0dW1Uw,2024-08-19 17:28:00.000000,pre-roll,non-skippable,True,mobile
1013,1948,1370,472,GhcLRrSUP3c,2024-04-02 09:56:00.000000,pre-roll,banner,True,desktop
1014,1950,1058,4,GhcLRrSUP3c,2024-02-04 20:40:00.000000,pre-roll,bumper,True,tablet
1015,1951,1226,365,GhcLRrSUP3c,2024-10-27 14:43:00.000000,pre-roll,skippable,True,mobile
1016,1952,111,303,GhcLRrSUP3c,2024-07-25 00:30:00.000000,pre-roll,pre-roll,True,desktop
1017,1954,423,480,GhcLRrSUP3c,2024-07-02 16:56:00.000000,pre-roll,banner,True,desktop
1018,1956,502,422,9Z8WODH62QM,2024-01-09 19:34:00.000000,pre-roll,pre-roll,True,mobile
1019,1959,602,365,9Z8WODH62QM,2024-01-22 16:39:00.000000,pre-roll,skippable,True,mobile
1020,1961,390,434,YDsiJtlofxs,2024-06-06 10:00:00.000000,pre-roll,skippable,False,desktop
1021,1961,390,436,YDsiJtlofxs,2024-06-06 10:00:40.244554,mid-roll,bumper,True,desktop
1022,1961,390,41,YDsiJtlofxs,2024-06-06 10:04:47.071314,post-roll,skippable,True,desktop
1023,1968,1199,137,YDsiJtlofxs,2024-08-11 20:00:00.000000,pre-roll,pre-roll,False,smart_tv
1024,1972,1902,346,fEbunz6ed0Q,2024-09-30 05:49:00.000000,pre-roll,skippable,False,desktop
1025,1979,1677,289,WsXk9b737po,2024-06-03 15:49:00.000000,pre-roll,mid-roll,False,tablet
1026,1985,902,440,IzjvQG8HtWc,2024-11-08 17:31:00.000000,pre-roll,bumper,True,smart_tv
1027,1985,902,7,IzjvQG8HtWc,2024-11-08 17:32:02.779587,mid-roll,bumper,True,smart_tv
1028,1985,902,389,IzjvQG8HtWc,2024-11-08 17:33:42.383801,mid-roll,bumper,True,smart_tv
1029,1994,142,326,tWTKQ7pu7bE,2024-12-27 12:26:00.000000,pre-roll,pre-roll,True,mobile
1030,1995,659,361,tWTKQ7pu7bE,2024-12-12 10:11:00.000000,pre-roll,non-skippable,False,mobile
1031,1995,659,7,tWTKQ7pu7bE,2024-12-12 10:11:43.987840,mid-roll,bumper,True,mobile
1032,1996,1550,48,1WhVgpkrlRI,2024-05-01 19:23:00.000000,pre-roll,pre-roll,True,tablet
1033,1997,798,118,1WhVgpkrlRI,2024-10-25 20:14:00.000000,pre-roll,skippable,False,mobile
1034,2001,910,66,1WhVgpkrlRI,2024-02-05 02:56:00.000000,pre-roll,skippable,False,mobile
1035,2003,1823,42,jO-vIFHpLQo,2024-09-28 12:25:00.000000,pre-roll,pre-roll,True,mobile
1036,2004,734,58,jO-vIFHpLQo,2024-05-12 22:13:00.000000,pre-roll,mid-roll,True,mobile
1037,2004,734,355,jO-vIFHpLQo,2024-05-12 22:15:40.900122,mid-roll,non-skippable,True,mobile
1038,2004,734,500,jO-vIFHpLQo,2024-05-12 22:14:02.748579,mid-roll,non-skippable,True,mobile
1039,2005,760,30,jO-vIFHpLQo,2024-09-02 22:31:00.000000,pre-roll,mid-roll,False,tablet
1040,2008,1918,107,jO-vIFHpLQo,2024-06-28 10:57:00.000000,pre-roll,pre-roll,False,mobile
1041,2014,865,375,2fsbhcaroA4,2024-04-20 19:55:00.000000,pre-roll,bumper,True,mobile
1042,2014,865,476,2fsbhcaroA4,2024-04-20 19:56:46.038454,mid-roll,pre-roll,True,mobile
1043,2014,865,405,2fsbhcaroA4,2024-04-20 19:56:08.578029,mid-roll,banner,False,mobile
1044,2017,1442,315,Vh0cCnn0T7M,2024-09-09 07:14:00.000000,pre-roll,mid-roll,True,mobile
1045,2021,780,47,Q4aACzre6rw,2024-10-14 17:08:00.000000,pre-roll,pre-roll,True,mobile
1046,2022,1875,464,Q4aACzre6rw,2024-09-25 10:45:00.000000,pre-roll,skippable,False,mobile
1047,2025,402,418,qpkFmUYCc9U,2024-04-20 12:10:00.000000,pre-roll,non-skippable,False,mobile
1048,2026,276,7,JAHn4zamXsg,2024-07-10 17:35:00.000000,pre-roll,bumper,True,mobile
1049,2028,462,81,JAHn4zamXsg,2024-12-09 12:47:00.000000,pre-roll,non-skippable,False,mobile
1050,2032,1527,476,xx4Tym25dB8,2024-10-25 19:58:00.000000,pre-roll,pre-roll,True,smart_tv
1051,2033,233,49,xx4Tym25dB8,2024-01-02 07:32:00.000000,pre-roll,bumper,False,smart_tv
1052,2036,1101,67,xx4Tym25dB8,2024-04-29 20:21:00.000000,pre-roll,pre-roll,True,smart_tv
1053,2037,602,459,xx4Tym25dB8,2024-04-28 07:30:00.000000,pre-roll,mid-roll,True,mobile
1054,2038,1383,414,xx4Tym25dB8,2024-04-05 18:30:00.000000,pre-roll,skippable,True,mobile
1055,2038,1383,68,xx4Tym25dB8,2024-04-05 18:31:16.111770,mid-roll,bumper,True,mobile
1056,2038,1383,255,xx4Tym25dB8,2024-04-05 18:31:16.146197,mid-roll,skippable,False,mobile
1057,2039,1185,374,1Y50O2YexQw,2024-01-15 09:40:00.000000,pre-roll,bumper,True,mobile
1058,2039,1185,214,1Y50O2YexQw,2024-01-15 09:42:36.426906,mid-roll,non-skippable,True,mobile
1059,2039,1185,17,1Y50O2YexQw,2024-01-15 09:40:44.024819,mid-roll,bumper,False,mobile
1060,2045,1886,60,JHSDfHukG0s,2024-05-17 20:52:00.000000,pre-roll,bumper,True,tablet
1061,2050,928,156,fUY2Bc7wNLs,2024-08-16 21:31:00.000000,pre-roll,banner,False,mobile
1062,2051,419,442,fUY2Bc7wNLs,2024-08-23 19:04:00.000000,pre-roll,bumper,True,mobile
1063,2052,399,249,fUY2Bc7wNLs,2024-06-29 14:52:00.000000,pre-roll,skippable,True,mobile
1064,2052,399,372,fUY2Bc7wNLs,2024-06-29 14:53:41.258480,mid-roll,mid-roll,True,mobile
1065,2054,1066,442,BZJrfJMF648,2024-10-21 17:43:00.000000,pre-roll,bumper,True,mobile
1066,2055,462,375,BZJrfJMF648,2024-04-29 13:47:00.000000,pre-roll,bumper,True,tablet
1067,2056,2000,433,oR8z_F0mugM,2024-09-30 17:04:00.000000,pre-roll,bumper,False,tablet
1068,2059,388,365,JeQRobdxMjU,2024-09-09 20:50:00.000000,pre-roll,skippable,True,mobile
1069,2063,1335,266,sTlHqhHIKis,2024-01-17 17:35:00.000000,pre-roll,skippable,True,mobile
1070,2064,1370,389,sTlHqhHIKis,2024-07-23 04:48:00.000000,pre-roll,bumper,True,desktop
1071,2074,1855,266,_1Ayk3hubAg,2024-02-06 08:03:00.000000,pre-roll,skippable,True,mobile
1072,2074,1855,182,_1Ayk3hubAg,2024-02-06 08:05:00.610515,mid-roll,banner,True,mobile
1073,2075,680,237,flZKGqycE6Y,2024-04-29 16:46:00.000000,pre-roll,skippable,True,mobile
1074,2076,856,231,flZKGqycE6Y,2024-03-04 21:59:00.000000,pre-roll,mid-roll,False,mobile
1075,2078,203,47,B88Do99w-EQ,2024-01-24 23:49:00.000000,pre-roll,pre-roll,True,mobile
1076,2080,1058,314,sQqTIwjBQB0,2024-07-21 02:42:00.000000,pre-roll,bumper,True,tablet
1077,2080,1058,170,sQqTIwjBQB0,2024-07-21 02:42:45.954034,mid-roll,bumper,True,tablet
1078,2080,1058,214,sQqTIwjBQB0,2024-07-21 02:46:42.662687,post-roll,non-skippable,True,tablet
1079,2081,1082,181,RDUlsIl4ORU,2024-06-19 11:39:00.000000,pre-roll,pre-roll,False,tablet
1080,2083,530,212,v0LUyOve4Ro,2024-05-25 20:30:00.000000,pre-roll,non-skippable,True,mobile
1081,2084,937,68,jO-2iOsw93Q,2024-08-18 12:41:00.000000,pre-roll,bumper,True,mobile
1082,2085,249,266,v0LUyOve4Ro,2024-08-21 16:24:00.000000,pre-roll,skippable,True,mobile
1083,2086,896,442,DT22KTX3ja8,2024-09-29 10:54:00.000000,pre-roll,bumper,True,mobile
1084,2087,1066,368,lbuWj85y9vo,2024-04-16 08:20:00.000000,pre-roll,pre-roll,True,mobile
1085,2091,245,422,VPcNxOeDgJs,2024-10-05 15:46:00.000000,pre-roll,pre-roll,True,smart_tv
1086,2093,1178,405,VPcNxOeDgJs,2024-07-27 19:24:00.000000,pre-roll,banner,False,mobile
1087,2096,1215,369,na3UKVJXZDw,2024-09-05 20:02:00.000000,pre-roll,mid-roll,False,tablet
1088,2098,668,499,GBq8fcpBOTU,2024-02-18 14:16:00.000000,pre-roll,banner,True,desktop
1089,2098,668,362,GBq8fcpBOTU,2024-02-18 14:16:44.254337,mid-roll,mid-roll,False,desktop
1090,2098,668,8,GBq8fcpBOTU,2024-02-18 14:18:23.568688,mid-roll,pre-roll,True,desktop
1091,2101,136,350,2brY_jX3nI4,2024-08-27 19:53:00.000000,pre-roll,pre-roll,True,mobile
1092,2101,136,52,2brY_jX3nI4,2024-08-27 19:53:35.210623,mid-roll,banner,True,mobile
1093,2105,1464,21,2brY_jX3nI4,2024-08-12 10:24:00.000000,pre-roll,banner,True,desktop
1094,2107,429,242,2brY_jX3nI4,2024-11-29 20:26:00.000000,pre-roll,mid-roll,True,mobile
1095,2111,1228,369,2brY_jX3nI4,2024-09-24 08:57:00.000000,pre-roll,mid-roll,False,mobile
1096,2111,1228,117,2brY_jX3nI4,2024-09-24 08:58:09.596728,mid-roll,mid-roll,True,mobile
1097,2113,1778,393,2brY_jX3nI4,2024-02-23 20:28:00.000000,pre-roll,non-skippable,False,mobile
1098,2115,1921,401,2brY_jX3nI4,2024-04-08 20:12:00.000000,pre-roll,skippable,True,desktop
1099,2118,429,292,2brY_jX3nI4,2024-11-27 14:42:00.000000,pre-roll,mid-roll,False,mobile
1100,2122,1421,248,2brY_jX3nI4,2024-03-27 20:55:00.000000,pre-roll,bumper,True,mobile
1101,2123,1872,245,2brY_jX3nI4,2024-09-02 21:00:00.000000,pre-roll,pre-roll,True,desktop
1102,2125,832,403,2brY_jX3nI4,2024-01-20 07:08:00.000000,pre-roll,skippable,True,mobile
1103,2129,312,460,2brY_jX3nI4,2024-08-30 20:04:00.000000,pre-roll,banner,False,mobile
1104,2131,1466,286,2brY_jX3nI4,2024-08-03 10:54:00.000000,pre-roll,mid-roll,False,mobile
1105,2134,1421,311,7vB_9yV6BX0,2024-12-15 05:13:00.000000,pre-roll,bumper,True,mobile
1106,2137,1748,244,7vB_9yV6BX0,2024-05-31 17:29:00.000000,pre-roll,pre-roll,True,mobile
1107,2137,1748,27,7vB_9yV6BX0,2024-05-31 17:31:14.885091,mid-roll,bumper,False,mobile
1108,2138,501,52,7vB_9yV6BX0,2024-05-09 19:27:00.000000,pre-roll,banner,True,mobile
1109,2145,1995,328,7vB_9yV6BX0,2024-05-30 11:15:00.000000,pre-roll,mid-roll,True,mobile
1110,2152,1729,285,7vB_9yV6BX0,2024-04-08 21:48:00.000000,pre-roll,mid-roll,True,tablet
1111,2157,188,357,7vB_9yV6BX0,2024-12-25 17:10:00.000000,pre-roll,skippable,True,desktop
1112,2161,567,354,7vB_9yV6BX0,2024-11-18 10:34:00.000000,pre-roll,mid-roll,True,desktop
1113,2162,1317,296,7vB_9yV6BX0,2024-11-12 01:27:00.000000,pre-roll,banner,True,mobile
1114,2163,1180,245,7vB_9yV6BX0,2024-07-24 18:01:00.000000,pre-roll,pre-roll,True,tablet
1115,2167,1508,296,m2mPSDcURAs,2024-05-30 05:42:00.000000,pre-roll,banner,True,smart_tv
1116,2171,897,299,m2mPSDcURAs,2024-05-07 12:55:00.000000,pre-roll,banner,True,tablet
1117,2173,618,66,m2mPSDcURAs,2024-10-31 20:39:00.000000,pre-roll,skippable,True,mobile
1118,2174,412,432,m2mPSDcURAs,2024-03-30 17:09:00.000000,pre-roll,non-skippable,True,mobile
1119,2174,412,46,m2mPSDcURAs,2024-03-30 17:11:23.135844,mid-roll,skippable,False,mobile
1120,2174,412,334,m2mPSDcURAs,2024-03-30 17:09:41.728573,mid-roll,mid-roll,False,mobile
1121,2179,312,45,m2mPSDcURAs,2024-05-09 16:33:00.000000,pre-roll,mid-roll,False,mobile
1122,2182,735,458,m2mPSDcURAs,2024-04-23 22:50:00.000000,pre-roll,skippable,True,smart_tv
1123,2182,735,316,m2mPSDcURAs,2024-04-23 22:52:50.797528,mid-roll,skippable,False,smart_tv
1124,2183,1204,296,m2mPSDcURAs,2024-11-10 09:47:00.000000,pre-roll,banner,True,mobile
1125,2185,1615,104,m2mPSDcURAs,2024-05-23 22:17:00.000000,pre-roll,bumper,True,mobile
1126,2188,1222,30,m2mPSDcURAs,2024-09-18 16:57:00.000000,pre-roll,mid-roll,True,mobile
1127,2191,1583,311,m2mPSDcURAs,2024-09-18 05:30:00.000000,pre-roll,bumper,True,smart_tv
1128,2192,43,63,m2mPSDcURAs,2024-06-26 12:57:00.000000,pre-roll,non-skippable,True,mobile
1129,2193,260,30,m2mPSDcURAs,2024-07-25 21:35:00.000000,pre-roll,mid-roll,True,desktop
1130,2193,260,296,m2mPSDcURAs,2024-07-25 21:37:12.597368,mid-roll,banner,True,desktop
1131,2194,1151,246,m2mPSDcURAs,2024-03-08 15:47:00.000000,pre-roll,banner,True,mobile
1132,2196,1438,354,mX6_R1KIAK0,2024-07-14 09:01:00.000000,pre-roll,mid-roll,True,smart_tv
1133,2197,621,24,mX6_R1KIAK0,2024-10-24 20:43:00.000000,pre-roll,pre-roll,True,mobile
1134,2201,1512,322,mX6_R1KIAK0,2024-02-29 22:01:00.000000,pre-roll,non-skippable,True,tablet
1135,2204,170,17,mX6_R1KIAK0,2024-02-09 18:01:00.000000,pre-roll,bumper,False,desktop
1136,2204,170,198,mX6_R1KIAK0,2024-02-09 18:02:03.832392,mid-roll,pre-roll,True,desktop
1137,2216,532,409,mX6_R1KIAK0,2024-09-13 22:53:00.000000,pre-roll,banner,True,mobile
1138,2218,581,297,mX6_R1KIAK0,2024-09-13 15:09:00.000000,pre-roll,mid-roll,True,desktop
1139,2218,581,5,mX6_R1KIAK0,2024-09-13 15:10:00.948295,mid-roll,mid-roll,True,desktop
1140,2219,1519,175,mX6_R1KIAK0,2024-04-03 18:02:00.000000,pre-roll,mid-roll,False,mobile
1141,2221,859,245,mX6_R1KIAK0,2024-10-18 21:39:00.000000,pre-roll,pre-roll,True,mobile
1142,2222,552,396,mX6_R1KIAK0,2024-03-01 18:21:00.000000,pre-roll,mid-roll,False,desktop
1143,2223,1479,500,mX6_R1KIAK0,2024-07-21 18:02:00.000000,pre-roll,non-skippable,False,mobile
1144,2227,977,50,mX6_R1KIAK0,2024-12-15 12:14:00.000000,pre-roll,pre-roll,False,mobile
1145,2228,977,117,mX6_R1KIAK0,2024-12-28 20:08:00.000000,pre-roll,mid-roll,True,mobile
1146,2229,78,282,GW9L7s5iDuY,2024-06-30 21:29:00.000000,pre-roll,banner,True,desktop
1147,2229,78,165,GW9L7s5iDuY,2024-06-30 21:30:00.609997,mid-roll,skippable,False,desktop
1148,2230,1508,349,GW9L7s5iDuY,2024-10-04 04:41:00.000000,pre-roll,skippable,True,smart_tv
1149,2231,436,49,GW9L7s5iDuY,2024-12-03 19:28:00.000000,pre-roll,bumper,False,desktop
1150,2231,436,192,GW9L7s5iDuY,2024-12-03 19:30:18.946127,mid-roll,banner,True,desktop
1151,2231,436,66,GW9L7s5iDuY,2024-12-03 19:30:55.261945,mid-roll,skippable,True,desktop
1152,2233,839,63,GW9L7s5iDuY,2024-05-31 18:35:00.000000,pre-roll,non-skippable,True,smart_tv
1153,2236,272,282,GW9L7s5iDuY,2024-12-11 20:22:00.000000,pre-roll,banner,True,desktop
1154,2242,868,401,GW9L7s5iDuY,2024-12-02 11:50:00.000000,pre-roll,skippable,True,mobile
1155,2244,1202,104,GW9L7s5iDuY,2024-12-03 19:15:00.000000,pre-roll,bumper,True,mobile
1156,2244,1202,94,GW9L7s5iDuY,2024-12-03 19:17:57.270197,mid-roll,bumper,True,mobile
1157,2244,1202,349,GW9L7s5iDuY,2024-12-03 19:15:54.728033,mid-roll,skippable,True,mobile
1158,2246,1500,352,GW9L7s5iDuY,2024-05-25 19:13:00.000000,pre-roll,non-skippable,True,desktop
1159,2247,59,193,GW9L7s5iDuY,2024-09-13 14:42:00.000000,pre-roll,skippable,True,mobile
1160,2248,559,52,GW9L7s5iDuY,2024-03-12 17:47:00.000000,pre-roll,banner,True,mobile
1161,2248,559,30,GW9L7s5iDuY,2024-03-12 17:47:56.351078,mid-roll,mid-roll,True,mobile
1162,2248,559,144,GW9L7s5iDuY,2024-03-12 17:49:25.692096,mid-roll,pre-roll,False,mobile
1163,2251,1550,57,GW9L7s5iDuY,2024-05-29 22:57:00.000000,pre-roll,non-skippable,False,mobile
1164,2252,1115,117,GW9L7s5iDuY,2024-12-09 14:46:00.000000,pre-roll,mid-roll,True,desktop
1165,2253,1492,357,GW9L7s5iDuY,2024-03-12 06:13:00.000000,pre-roll,skippable,True,desktop
1166,2254,922,242,GW9L7s5iDuY,2024-08-17 19:08:00.000000,pre-roll,mid-roll,True,desktop
1167,2254,922,328,GW9L7s5iDuY,2024-08-17 19:08:57.120452,mid-roll,mid-roll,True,desktop
1168,2257,578,30,8U7d8O8xF1M,2024-05-12 14:29:00.000000,pre-roll,mid-roll,True,mobile
1169,2258,1204,475,8U7d8O8xF1M,2024-11-30 13:16:00.000000,pre-roll,mid-roll,True,mobile
1170,2263,328,269,8U7d8O8xF1M,2024-02-03 15:59:00.000000,pre-roll,non-skippable,False,smart_tv
1171,2263,328,212,8U7d8O8xF1M,2024-02-03 16:00:36.819653,mid-roll,non-skippable,False,smart_tv
1172,2263,328,458,8U7d8O8xF1M,2024-02-03 16:00:13.273152,mid-roll,skippable,True,smart_tv
1173,2264,1391,487,8U7d8O8xF1M,2024-09-28 22:56:00.000000,pre-roll,non-skippable,True,desktop
1174,2264,1391,66,8U7d8O8xF1M,2024-09-28 22:57:25.917417,mid-roll,skippable,True,desktop
1175,2274,1180,217,8U7d8O8xF1M,2024-08-17 23:43:00.000000,pre-roll,banner,False,mobile
1176,2274,1180,193,8U7d8O8xF1M,2024-08-17 23:44:58.900211,mid-roll,skippable,True,mobile
1177,2275,312,455,8U7d8O8xF1M,2024-12-16 23:56:00.000000,pre-roll,pre-roll,False,mobile
1178,2276,413,352,8U7d8O8xF1M,2024-02-16 16:58:00.000000,pre-roll,non-skippable,True,tablet
1179,2277,1505,477,8U7d8O8xF1M,2024-09-29 21:03:00.000000,pre-roll,mid-roll,True,smart_tv
1180,2278,1380,115,8U7d8O8xF1M,2024-10-01 17:22:00.000000,pre-roll,bumper,False,mobile
1181,2279,800,335,8U7d8O8xF1M,2024-02-19 20:48:00.000000,pre-roll,banner,True,desktop
1182,2281,1123,445,8U7d8O8xF1M,2024-04-25 18:04:00.000000,pre-roll,mid-roll,False,smart_tv
1183,2285,1052,322,8U7d8O8xF1M,2024-11-01 11:25:00.000000,pre-roll,non-skippable,True,smart_tv
1184,2288,1446,471,yTPTja_dQns,2024-06-06 06:18:00.000000,pre-roll,bumper,False,tablet
1185,2290,1847,448,yTPTja_dQns,2024-06-05 19:18:00.000000,pre-roll,non-skippable,False,desktop
1186,2291,296,198,yTPTja_dQns,2024-05-31 19:26:00.000000,pre-roll,pre-roll,True,smart_tv
1187,2295,1196,296,yTPTja_dQns,2024-04-22 23:08:00.000000,pre-roll,banner,True,mobile
1188,2296,1679,156,yTPTja_dQns,2024-01-20 21:43:00.000000,pre-roll,banner,False,mobile
1189,2297,1220,198,yTPTja_dQns,2024-11-22 19:04:00.000000,pre-roll,pre-roll,True,mobile
1190,2306,164,196,yTPTja_dQns,2024-04-14 20:51:00.000000,pre-roll,mid-roll,True,mobile
1191,2309,446,351,yTPTja_dQns,2024-02-11 11:42:00.000000,pre-roll,skippable,True,tablet
1192,2311,1647,354,yTPTja_dQns,2024-12-05 23:18:00.000000,pre-roll,mid-roll,True,tablet
1193,2314,520,257,HtbFoXJs0Xc,2024-04-18 21:47:00.000000,pre-roll,pre-roll,False,mobile
1194,2315,1398,192,HtbFoXJs0Xc,2024-02-05 06:25:00.000000,pre-roll,banner,True,tablet
1195,2324,356,285,HtbFoXJs0Xc,2024-01-06 09:06:00.000000,pre-roll,mid-roll,True,desktop
1196,2325,635,192,HtbFoXJs0Xc,2024-07-03 14:16:00.000000,pre-roll,banner,True,desktop
1197,2328,1561,24,HtbFoXJs0Xc,2024-10-21 07:25:00.000000,pre-roll,pre-roll,True,mobile
1198,2328,1561,475,HtbFoXJs0Xc,2024-10-21 07:25:33.328645,mid-roll,mid-roll,True,mobile
1199,2328,1561,40,HtbFoXJs0Xc,2024-10-21 07:26:44.249768,mid-roll,skippable,True,mobile
1200,2329,1668,150,HtbFoXJs0Xc,2024-08-13 14:45:00.000000,pre-roll,pre-roll,True,desktop
1201,2330,1617,477,HtbFoXJs0Xc,2024-11-21 16:50:00.000000,pre-roll,mid-roll,True,desktop
1202,2331,278,367,HtbFoXJs0Xc,2024-03-22 06:38:00.000000,pre-roll,bumper,True,tablet
1203,2332,735,458,HtbFoXJs0Xc,2024-01-19 02:23:00.000000,pre-roll,skippable,True,tablet
1204,2332,735,352,HtbFoXJs0Xc,2024-01-19 02:27:31.484669,post-roll,non-skippable,True,tablet
1205,2340,1965,296,eQtVj3uOUrM,2024-10-03 13:30:00.000000,pre-roll,banner,True,mobile
